timestamp,lat,long,accMax,accMin,accStd,accZcr,accMean,accVar,gyroMax,gyroMin,gyroStd,gyroZcr,gyroMean,gyroVar,pothole
1492638965.5090911,40.447446379677054,-79.94418874306078,1.0043766164317864,0.9788810635073804,0.006311690028969212,0.0,0.9875441880947416,3.983743102178937e-05,0.04695810586759782,0.00915005264793718,0.009383507002380054,0.0,0.023437094168039217,8.805020366371552e-05,No
1492638967.6,40.44746835886599,-79.94418993855686,1.0321975585964296,0.9615411465197851,0.019925026893102722,0.0,0.9889728719964952,0.00039700669669086666,0.06528327646286279,0.018301713096323995,0.017491062401954974,0.0,0.03836637285828902,0.0003059372639490829,No
1492638969.5111113,40.44752551809299,-79.94419304757204,1.014040178691945,0.9689426295495712,0.013006016573896448,0.0,0.9896111631552154,0.0001691564671204691,0.10797432905578686,0.023581727000106207,0.024482513170791375,0.0,0.04550750632734499,0.0005993934511579732,No
1492638971.5,40.44762757485806,-79.94419859866234,1.0296448951882622,0.9078361264505334,0.04249048057505239,0.0,0.9762263453100675,0.0018054409394989046,0.3406084842046629,0.03769642484201449,0.08335001383825419,0.0,0.10932687700127527,0.006947224806837166,No
1492638973.5,40.44777926174659,-79.94420684924339,1.0733379469030393,0.9562031323328524,0.03273560928422906,0.0,1.008271167259217,0.0010716201152097039,0.10310184655017164,0.035718956630298906,0.02381074690715223,0.0,0.05850790478823755,0.0005669516682764595,No
1492638975.5,40.447965527498596,-79.94421698064441,1.053574265184498,0.9179528501330803,0.039202736883018514,0.0,0.9858029595456911,0.00153685457911918,0.12004065632019263,0.037820410607742605,0.02371354760350496,0.0,0.07520697689180143,0.0005623323399436958,No
1492638977.5,40.448187112860595,-79.94422903315618,1.0738586591689523,0.9107438415548732,0.04566654195294015,0.0,0.9760818000181457,0.002085433053939643,0.11103467979998767,0.025813306958854424,0.030341826531478787,0.0,0.06981864179450195,0.0009206264372663501,No
1492638979.5545454,40.44838380492099,-79.9442416723332,1.1166836197901557,0.9168990999978054,0.052471908096989206,0.0,0.9908039792229176,0.0027533011393388817,0.18461442980223608,0.047916025001455885,0.039814395188551614,0.0,0.08364743448616446,0.001585186064230162,No
1492638981.6,40.448609425136226,-79.94427249143392,1.1011021056524,0.9555911646692463,0.04300760214229981,0.0,1.0024850469836053,0.001849653842030351,0.2661151522942046,0.02245457779169949,0.0614362006097619,0.0,0.1264827581775624,0.003774406745362908,No
1492638983.61,40.44879458115059,-79.94432967405434,1.1795375040596379,0.8597665203744956,0.09482838456649913,0.0,0.994269042836901,0.00899242251949185,0.49480340622793884,0.0729357039648057,0.12274593276995752,0.0,0.1887808952949331,0.015066564011566929,No
1492638985.6,40.44899579574231,-79.94441256741416,1.0938881642064795,0.895669869430666,0.04956624574689742,0.0,0.9849530745565115,0.002456812717441827,0.18045099925875077,0.02599521004721574,0.051581194823073606,0.0,0.09164660584499609,0.0026606196593758754,No
1492638987.6,40.44918905986849,-79.94449332041027,1.03941727462274,0.8985151296228151,0.04460737541804933,0.0,0.9783732360157208,0.0019898179416867915,0.1517157202563303,0.023114033972185515,0.03707954902783911,0.0,0.0705632588957593,0.0013748929561079241,No
1492638989.6100001,40.449408905972106,-79.94458549633859,1.0578162679797063,0.9146707890628706,0.04444948969887546,0.0,0.993259892630139,0.0019757571344904356,0.18331300643738824,0.0345750621483964,0.038767317177326836,0.0,0.10238752969492629,0.0015029048811274605,No
1492638991.6,40.449608065337245,-79.94466899883898,1.131039580484042,0.9114937860684027,0.0568797409551765,0.0,1.0348279763940655,0.003235304931127983,0.26977479329563775,0.02484358443311075,0.07488366197106698,0.0,0.11120115097201114,0.005607562830197024,No
1492638993.6,40.449824091170804,-79.94475957302431,1.039750174911824,0.8821194892280569,0.04769714190946177,0.0,0.9713340429180439,0.0022750173463313345,0.149123211995482,0.021562959135402262,0.03952833852534861,0.0,0.08079082791015992,0.001562489546574559,No
1492638995.6100001,40.45002588557146,-79.9448441803287,1.055231353050161,0.9066000145086555,0.055682977087930886,0.0,1.001694122709146,0.0031005939373750357,0.28252445048093044,0.04022194175108005,0.07605031405774347,0.0,0.11355864508237765,0.005783650268281414,No
1492638997.6,40.450208621567,-79.94492079692432,1.027553527073473,0.9114522817246179,0.034062957983635775,0.0,0.9778159226805769,0.001160285106594936,0.18646765921502384,0.02240799912858803,0.04276074526908528,0.0,0.071188890142896,0.001828481335967599,No
1492638999.6,40.450320530357104,-79.94496771745844,1.0370690031239835,0.9744857581163486,0.018447953923969976,0.0,1.0061465094210251,0.0003403270039809193,0.052022498306417586,0.011353740141276924,0.01300912163174652,0.0,0.03009303537506714,0.00016923724562957525,No
1492639001.6,40.450373877061494,-79.94499008438656,0.9962762325392186,0.9839521753105223,0.0037666362652101627,0.0,0.9918359537821188,1.4187548754396363e-05,0.025704062265724265,0.007152766905307854,0.0056483512969581285,0.0,0.016719542932823718,3.190387237384857e-05,No
