timestamp,latitude,longitude,speed,accelerometerX,accelerometerY,accelerometerZ,gyroX,gyroY,gyroZ,pothole
1493003562.6,40.4475257722118,-79.94419306139409,0.0,0.21766662597656197,-0.98004150390625,0.15834045410156197,0.0329595479669297,0.048733983735687006,0.107899303145105,No
1493003562.7,40.4475257722118,-79.94419306139409,0.0,0.0113525390625,-0.946929931640625,0.21209716796875,0.0235993356836282,-0.0873756522044097,0.0175265294499205,No
1493003562.9,40.4475257722118,-79.94419306139409,0.0,0.023651123046875,-0.9569549560546879,0.20811462402343803,-0.00958658097595823,0.0053814496147231205,0.0030866037034018396,No
1493003563.1,40.4475257821998,-79.94419306193741,0.0,0.0610809326171875,-0.956085205078125,0.20146179199218803,-0.014854313612135,0.00115980665472951,-0.00335371876073678,No
1493003563.3,40.4475257821998,-79.94419306193741,0.0,0.070159912109375,-0.9564666748046879,0.19450378417968803,-0.0127994185150298,-0.000980309597258168,0.0009376990198169,No
1493003563.5,40.4475257821998,-79.94419306193741,0.0,0.0619659423828125,-0.9522705078125,0.19685363769531197,-0.0128313764481108,-0.00523497575476876,0.000948351664177217,No
1493003563.7,40.4475257821998,-79.94419306193741,0.0,0.07000732421875,-0.9523162841796879,0.1962890625,-0.0117653130637521,-0.0031143005787386603,0.0020200076868251,No
1493003563.9,40.4475257821998,-79.94419306193741,0.0,0.054046630859375,-0.957733154296875,0.19816589355468803,-0.0116827550699596,7.56337749582504e-05,-0.00225223533388001,No
1493003564.1,40.447525792188294,-79.94419306248071,0.0,0.067413330078125,-0.9598846435546879,0.19818115234375,-0.0128153974815703,-0.0031076426760134604,0.000943025341997058,No
1493003564.3,40.447525792188294,-79.94419306248071,0.0,0.0574798583984375,-0.9551544189453121,0.19761657714843803,-0.0138574924161183,-0.00203731823391062,-0.00013662016392106498,No
1493003564.5,40.447525792188294,-79.94419306248071,0.0,0.0705108642578125,-0.954254150390625,0.19648742675781197,-0.0117133814224955,-0.00205143298768804,-0.00118084562734113,No
1493003564.7,40.447525792188294,-79.94419306248071,0.0,0.061737060546875,-0.95794677734375,0.1971435546875,-0.0107005812599384,-0.00312122479757287,0.00203092664729443,No
1493003564.9,40.447525792188294,-79.94419306248071,0.0,0.0785064697265625,-0.9436798095703121,0.255203247070312,-0.0074544542072408,-0.00207912986302486,-0.00113716978546383,No
1493003565.1,40.447525792188294,-79.94419306248071,0.0,0.06683349609375,-0.9340057373046879,0.271774291992188,-0.0031795480254456,2.0506340393610102e-05,-0.00109882026576669,No
1493003565.3,40.4475258021754,-79.94419306302392,0.0,0.0751495361328125,-0.933135986328125,0.271102905273438,-0.0179579615465133,0.00543418020430669,-0.00766138182393995,No
1493003565.5,40.4475258021754,-79.94419306302392,0.0,0.0718536376953125,-0.943603515625,0.263076782226562,-0.0136377816261868,0.00966061685426244,-0.00976048539514041,No
