timestamp,latitude,longitude,speed,accelerometerX,accelerometerY,accelerometerZ,gyroX,gyroY,gyroZ
1492638964.5,40.447444787735,-79.9441886564716,0,0.016998291015625,-0.962234497070312,0.203887939453125,-0.016994429864123,0.019258649422908,0.00723980342338
1492638964.8,40.447444787735,-79.9441886564716,0,0.050750732421875,-0.962997436523438,0.193954467773438,-0.018083130117747,0.004372644193801,0.00086978841202
1492638964.9,40.447444787735,-79.9441886564716,0,0.03741455078125,-0.959228515625,0.191543579101562,-0.014992797988819,-0.009475793474611,0.000937166387599
1492638965.1,40.4474447940709,-79.9441886568162,0,0.053787231445313,-0.963851928710938,0.277252197265625,-0.046893473106333,-0.001822134817832,0.001657018830247
1492638965.3,40.4474447940709,-79.9441886568162,0,0.031646728515625,-0.9530029296875,0.27105712890625,-0.007370564632903,0.003238403885536,-0.00434867574399
1492638965.5,40.4474447940709,-79.9441886568162,0,0.038772583007813,-0.947341918945312,0.283523559570312,-0.012811402739935,-0.008426774321229,-0.002241849005629
1492638965.7,40.4474447940709,-79.9441886568162,0,0.044479370117188,-0.947998046875,0.278518676757812,-0.017015735152843,-0.003081011065113,-0.003364904037315
1492638965.9,40.4474447940709,-79.9441886568162,0,0.05328369140625,-0.9471435546875,0.274276733398438,-0.021337246653715,-0.009435047109933,-0.002326537528293
1492638966.1,40.4474447940709,-79.9441886568162,0,0.048873901367188,-0.94635009765625,0.2652587890625,-0.02671816363622,-0.007271761356461,0.002943858268974
1492638966.3,40.4474535244086,-79.9441891316783,0.409999996423721,0.050888061523438,-0.93658447265625,0.295486450195312,-0.025608158093875,-0.005151885128758,0.000817324138545
1492638966.5,40.4474535244086,-79.9441891316783,0.409999996423721,0.036956787109375,-0.932571411132812,0.322357177734375,-0.026482473879748,0.006553506810467,-0.006685333284426
1492638966.7,40.4474535244086,-79.9441891316783,0.409999996423721,0.053878784179688,-0.9285888671875,0.334365844726562,-0.016963803511587,-0.002018143474062,-0.006565757351481
1492638966.9,40.4474535244086,-79.9441891316783,0.409999996423721,0.069717407226563,-0.923843383789062,0.325973510742188,-0.020331104393883,-0.009440906064331,0.001948634969611
1492638967.1,40.4474535244086,-79.9441891316783,0.409999996423721,0.026840209960938,-0.934616088867188,0.354171752929688,-0.017927335193977,-0.004140682862855,-0.01509985706464
1492638967.3,40.4474654602074,-79.9441897808925,1.47000002861023,0.065338134765625,-0.94378662109375,0.332443237304688,-0.027828169178565,-0.032795497243781,-0.007663778668921
1492638967.5,40.4474654602074,-79.9441897808925,1.47000002861023,0.120620727539062,-0.899734497070312,0.317001342773438,-0.05342833778917,-0.036883715833161,-0.006849117691466
1492638967.7,40.4474654602074,-79.9441897808925,1.47000002861023,0.051376342773438,-0.9091796875,0.344772338867188,-0.029558158622681,-0.003002181496846,-0.020552945712687
1492638967.9,40.4474654602074,-79.9441897808925,1.47000002861023,0.108840942382812,-0.875656127929688,0.398834228515625,-0.013630324775135,-0.053091980543493,0.033050095443992
1492638968.1,40.4474870582015,-79.9441909556546,3.05999994277954,0.089599609375,-0.93865966796875,0.342697143554688,-0.044044157056058,-0.03800623823263,0.007110640110512
1492638968.3,40.4474870582015,-79.9441909556546,3.05999994277954,0.040237426757813,-0.893035888671875,0.395462036132812,0.022392657393713,-0.01716700270276,-0.011454788480649
1492638968.5,40.4474870582015,-79.9441909556546,3.05999994277954,0.061813354492188,-0.947723388671875,0.404266357421875,-0.016959808769952,-0.007337275119277,-0.009750631699107
1492638968.7,40.4474870582015,-79.9441909556546,3.05999994277954,0.071990966796875,-0.906295776367188,0.350509643554688,-0.039526903215065,-0.02314526671777,-0.003543602146459
1492638968.9,40.4474870582015,-79.9441909556546,3.05999994277954,0.077072143554688,-0.918655395507812,0.363677978515625,-0.013965350440267,-0.022247781430413,-0.003284210256286
1492638969.1,40.4474870582015,-79.9441909556546,3.05999994277954,0.042266845703125,-0.934371948242188,0.33038330078125,-0.024864337201416,-0.014727280828138,0.018975289082924
1492638969.4,40.4475265260189,-79.9441931023953,4.78999996185303,0.073501586914063,-0.929916381835938,0.343215942382812,-0.016026903440097,-0.019043732322939,-0.006512227813571
1492638969.5,40.4475265260189,-79.9441931023953,4.78999996185303,0.0333251953125,-0.932235717773438,0.34979248046875,-0.02484436349324,-0.029621009224406,0.009418002878956
1492638969.7,40.4475265260189,-79.9441931023953,4.78999996185303,0.090957641601563,-0.939727783203125,0.322647094726562,-0.084209153668306,0.051599278752503,-0.043643883944219
1492638969.9,40.4475265260189,-79.9441931023953,4.78999996185303,0.12060546875,-0.916290283203125,0.320571899414062,-0.040509077025086,-0.031650337975047,-0.014193849661795
1492638970.1,40.4475811920784,-79.9441960758017,6.48000001907349,0.065841674804688,-0.937332153320312,0.236480712890625,-0.05217185838687,0.000339286722876,-0.000535029062997
1492638970.3,40.4475811920784,-79.9441960758017,6.48000001907349,0.06866455078125,-0.988800048828125,0.214096069335938,-0.010554107399984,-0.014825817788471,-0.014996792730454
1492638970.6,40.4475811920784,-79.9441960758017,6.48000001907349,0.022216796875,-0.921157836914062,0.310745239257812,-0.007725297690102,-0.064826667254709,0.061928615356485
1492638970.8,40.4475811920784,-79.9441960758017,6.48000001907349,0.055999755859375,-0.981475830078125,0.270980834960938,-0.06307084514802,-0.062351791653698,-0.016478042928756
1492638971,40.4475811920784,-79.9441960758017,6.48000001907349,0.115386962890625,-0.970138549804688,0.299453735351562,-0.023350862753924,-0.023252858425809,-0.018304705120442
1492638971.2,40.4475811920784,-79.9441960758017,6.48000001907349,0.08563232421875,-0.896804809570312,0.112136840820312,-0.287364136367256,-0.176828037426863,0.046560045337855
1492638971.4,40.4476458405538,-79.9441995921734,7.28999996185303,0.093658447265625,-0.908981323242188,0.29986572265625,0.067696755961487,-0.034477017156057,0.014642858621583
1492638971.6,40.4476458405538,-79.9441995921734,7.28999996185303,0.04351806640625,-0.906173706054688,0.2681884765625,-0.045947251971028,-0.015656457732467,0.002768622269246
1492638971.8,40.4476458405538,-79.9441995921734,7.28999996185303,-0.036392211914063,-0.952133178710938,0.379074096679688,-0.000101732753641,-0.09679258981893,0.032235168150428
1492638972,40.4476458405538,-79.9441995921734,7.28999996185303,0.070770263671875,-0.905853271484375,0.271804809570312,-0.035494344692467,-0.033806965825793,0.007187339149906
1492638972.2,40.4476458405538,-79.9441995921734,7.28999996185303,0.00543212890625,-0.986602783203125,0.294540405273438,0.035216843306881,-0.098088217689254,0.018739333010343
1492638972.4,40.4477217774981,-79.9442037225496,8.22999954223633,0.100051879882812,-0.89385986328125,0.233139038085938,-0.027353860188422,-0.138096620429405,0.0555194518771
1492638972.6,40.4477217774981,-79.9442037225496,8.22999954223633,0.090438842773438,-0.964645385742188,0.298248291015625,0.031195470060861,0.005112470344625,-0.019951870254656
1492638972.8,40.4477217774981,-79.9442037225496,8.22999954223633,0.00811767578125,-1.01890563964844,0.337371826171875,0.004235757713771,-0.041503501376122,0.056659817455872
1492638973,40.4477217774981,-79.9442037225496,8.22999954223633,0.12213134765625,-1.00016784667969,0.291824340820312,0.018680477150252,-0.013945376732091,0.027948810375946
1492638973.2,40.4477217774981,-79.9442037225496,8.22999954223633,0.103485107421875,-0.944854736328125,0.357315063476562,-0.010089918421983,-0.049927612536261,0.009621468386238
1492638973.4,40.4478022024288,-79.9442080970372,9.56999969482422,0.08355712890625,-0.937637329101562,0.343582153320312,-0.026210032500233,-0.018970495392961,0.037098100300913
1492638973.6,40.4478022024288,-79.9442080970372,9.56999969482422,0.127914428710938,-0.914443969726562,0.248504638671875,-0.038886945605119,-0.034846397599251,0.021016069426251
1492638973.8,40.4478022024288,-79.9442080970372,9.56999969482422,0.0909423828125,-0.974761962890625,0.26123046875,-0.025482456890423,0.094831704308305,-0.031425833495153
1492638974,40.4478022024288,-79.9442080970372,9.56999969482422,0.113739013671875,-0.929489135742188,0.280899047851562,-0.027138410456235,0.016127304613193,-0.031239678534957
1492638974.2,40.4478022024288,-79.9442080970372,9.56999969482422,0.122283935546875,-0.972640991210938,0.224624633789062,0.001843972738771,-0.08616497917286,0.051419515378923
1492638974.4,40.4478944953294,-79.9442131170496,10.7200002670288,0.045059204101563,-0.954483032226562,0.200149536132812,0.007990548534674,-0.023449666030366,0.025731462452346
1492638974.6,40.4478944953294,-79.9442131170496,10.7200002670288,0.048614501953125,-0.960052490234375,0.228271484375,0.028972263182863,-0.043794885178026,0.03772713895039
1492638974.8,40.4478944953294,-79.9442131170496,10.7200002670288,0.042388916015625,-0.956451416015625,0.313812255859375,-0.080947580281286,-0.009047557171326,-0.004004062698934
1492638975,40.4478944953294,-79.9442131170496,10.7200002670288,0.071685791015625,-0.936599731445312,0.28662109375,-0.035326565543792,-0.011469968498862,0.007131412767014
1492638975.2,40.4478944953294,-79.9442131170496,10.7200002670288,0.101287841796875,-0.920181274414062,0.223190307617188,-0.002516420914016,0.053199039619314,-0.020421119238728
1492638975.4,40.4479955076571,-79.9442186113307,11.4300003051758,0.062484741210938,-0.914413452148438,0.211669921875,0.036531912253162,-0.060866280397652,0.020789168101377
1492638975.6,40.4479955076571,-79.9442186113307,11.4300003051758,0.102279663085938,-0.99810791015625,0.2220458984375,0.051447478570369,-0.069473883356897,0.015633021914874
1492638975.8,40.4479955076571,-79.9442186113307,11.4300003051758,-0.007522583007813,-0.874267578125,0.279708862304688,0.044267329955406,-0.05453701175097,0.003792607708382
1492638976,40.4479955076571,-79.9442186113307,11.4300003051758,-0.010208129882813,-0.923934936523438,0.3155517578125,-0.024136495275497,-0.014728079776465,0.043505665883643
1492638976.2,40.4479955076571,-79.9442186113307,11.4300003051758,0.1375732421875,-1.02006530761719,0.224853515625,-0.037813159053599,0.093842872595558,-0.064602162774815
1492638976.4,40.4480997553829,-79.9442242815922,11.9499998092651,0.127960205078125,-0.99072265625,0.16168212890625,0.090890492211096,-0.051646150387689,0.02238813001986
1492638976.6,40.4480997553829,-79.9442242815922,11.9499998092651,0.078125,-0.885116577148438,0.199798583984375,-0.074615648473513,-0.0686491023673,0.045260422725897
1492638976.8,40.4480997553829,-79.9442242815922,11.9499998092651,0.1104736328125,-1.00247192382812,0.156646728515625,0.027418575002911,0.073215358372349,-0.018033861637581
1492638977,40.4480997553829,-79.9442242815922,11.9499998092651,0.1201171875,-0.968505859375,0.168167114257812,0.003356648237936,0.025507756920779,0.002100967783964
1492638977.2,40.4482092164729,-79.9442302354199,12.1300001144409,0.086029052734375,-0.88226318359375,0.236358642578125,-0.070620640522285,0.010025203607494,-0.047662327713039
1492638977.4,40.4482092164729,-79.9442302354199,12.1300001144409,0.0380859375,-0.928070068359375,0.182205200195312,-0.027921379816718,-0.006198507437159,0.013590909991001
1492638977.6,40.4482092164729,-79.9442302354199,12.1300001144409,-0.054962158203125,-1.05821228027344,0.174179077148438,0.008504005992841,-0.096849581466258,0.02592613952803
1492638977.8,40.4482092164729,-79.9442302354199,12.1300001144409,-0.031814575195313,-0.956756591796875,0.162994384765625,0.004653075056586,-0.013864416634953,-0.036167858132148
1492638978,40.4482092164729,-79.9442302354199,12.1300001144409,0.092178344726563,-0.942901611328125,0.169326782226562,0.011134143885403,-0.034107636712863,0.023658724175937
1492638978.2,40.4482092164729,-79.9442302354199,12.1300001144409,0.073455810546875,-0.951431274414062,0.195999145507812,0.01398585678066,0.094574176630894,-0.036352148879582
1492638978.4,40.4483165636199,-79.9442360742656,11.9200000762939,0.085418701171875,-0.9730224609375,0.182388305664062,-0.001053280211126,-0.068064804824136,0.039614787531038
1492638978.6,40.4483165636199,-79.9442360742656,11.9200000762939,0.09393310546875,-0.947174072265625,0.176803588867188,-0.010561297934927,-0.065876219040309,0.035246937027199
1492638978.8,40.4483165636199,-79.9442360742656,11.9200000762939,0.08489990234375,-1.09620666503906,0.195205688476562,0.073050242384765,0.017602163224879,-0.036615002879172
1492638979,40.4483165636199,-79.9442360742656,11.9200000762939,0.087173461914063,-0.928970336914062,0.191604614257812,-0.044508346034058,-0.00290444348484,-0.017507621006181
1492638979.2,40.4483165636199,-79.9442360742656,11.9200000762939,0.048065185546875,-0.960525512695312,0.216323852539062,-0.04080868264772,-0.03058107879738,0.008190818248648
1492638979.4,40.4483816183094,-79.9442396127322,11.710000038147,0.157745361328125,-1.01716613769531,0.125885009765625,0.011526161197863,0.070126357823967,-0.025652100251861
1492638979.6,40.4483816183094,-79.9442396127322,11.710000038147,0.167800903320312,-1.01300048828125,0.125106811523438,-0.13728462261304,0.122154139195864,-0.017714015990662
1492638979.7,40.4483816183094,-79.9442396127322,11.710000038147,0.091522216796875,-0.891693115234375,0.192901611328125,-0.077038858749376,0.016462596594434,0.035420042498054
1492638979.9,40.4483816183094,-79.9442396127322,11.710000038147,0.168777465820312,-0.944671630859375,0.105331420898438,-0.019520970790281,0.11925315782044,-0.064480456312999
1492638980.1,40.4483816183094,-79.9442396127322,11.710000038147,0.148529052734375,-0.921600341796875,0.21478271484375,0.046270293411255,0.012471583384841,0.04948739200807
1492638980.3,40.4485237540522,-79.9442580174709,11.2200002670288,0.119003295898438,-0.9361572265625,0.171295166015625,-0.024811073979614,0.023568975647201,0.03593642943342
1492638980.5,40.4485237540522,-79.9442580174709,11.2200002670288,0.15380859375,-0.982223510742188,0.147674560546875,0.012104333470519,0.013758689139676,0.056597765802473
1492638980.7,40.4485237540522,-79.9442580174709,11.2200002670288,0.11700439453125,-0.9417724609375,0.183746337890625,0.005238437864186,0.01592410542202,0.014939534767018
1492638980.9,40.4485237540522,-79.9442580174709,11.2200002670288,0.04083251953125,-0.979568481445312,0.18695068359375,0.030131270889266,0.127445307649633,-0.030940605544541
1492638981.1,40.4485237540522,-79.9442580174709,11.2200002670288,0.089324951171875,-0.952346801757812,0.161331176757812,-0.023913588692258,0.111849037357802,0.018658372913204
1492638981.3,40.4486223748314,-79.9442727212118,10.9099998474121,0.122894287109375,-0.950958251953125,0.178207397460938,-0.040832118465313,0.100255764500469,0.003588076936664
1492638981.5,40.4486223748314,-79.9442727212118,10.9099998474121,0.11273193359375,-0.979385375976562,0.152252197265625,-0.05159208821756,0.10031462036056,-0.065826151611816
1492638981.7,40.4486223748314,-79.9442727212118,10.9099998474121,0.073715209960938,-1.00279235839844,0.193023681640625,0.00890161594359,0.228619862726179,-0.135908034645578
1492638981.9,40.4486223748314,-79.9442727212118,10.9099998474121,0.1282958984375,-1.03179931640625,0.170562744140625,-0.034162231515209,0.133174832418829,-0.076394640081686
1492638982.1,40.4486223748314,-79.9442727212118,10.9099998474121,0.084426879882813,-1.08479309082031,0.16888427734375,0.06181702890681,0.005980128227773,-0.000448742643678
1492638982.3,40.4487055575243,-79.9442936279338,10.5600004196167,0.14166259765625,-0.957809448242188,0.170196533203125,0.025394306258342,0.1008864010466,-0.01066249805635
1492638982.5,40.4487055575243,-79.9442936279338,10.5600004196167,0.169967651367188,-0.925308227539062,0.16754150390625,-0.071740766076773,0.136614304966667,-0.052265335341132
