timestamp,lat,long,accMax,accMin,accStd,accZcr,accMean,accVar,gyroMax,gyroMin,gyroStd,gyroZcr,gyroMean,gyroVar,pothole,pothole type
1524043537792.4314,42.63149483000002,-71.36083934,0.9826344728633126,0.0,2.9195465877995432,0.0,0.8855379743950351,8.523752278331955,0.0023707248563849866,0.0,0.0006931121988827245,0.0,0.0011346413551554262,4.804045202400454e-07,No,0
1619296260143.353,42.631500403921535,-71.36085293745091,0.9893784995346847,0.9777379648614687,0.03435560210905746,0.0,0.9831598567018034,0.0011803073962758735,0.006639013150042653,0.0003054236294701696,0.0023578055054896603,0.0,0.0030359606204596137,5.559246801717353e-06,No,0
1619296261452.6863,42.631502295294126,-71.36086549823521,0.9838138565762768,0.973875624872664,0.03393145766981074,0.0,0.9807413670007801,0.0011513438195981582,0.05051622811101247,0.0008364370572795574,0.009189784411644622,0.0,0.01148248083666617,8.445213753250651e-05,No,0
1619296262733.5686,42.63149321980392,-71.36084490921561,1.0429419902816723,0.9466376412002682,0.3164680093669685,0.0,0.9861743036288944,0.10015200095269168,0.10650102561935695,0.034788141572838785,0.025647974740526706,0.0,0.05899340123990548,0.0006578186082906959,No,0
1619296263994.196,42.63147019999999,-71.36078834999994,1.0254570882135414,0.9529685846974107,0.25755575831151495,0.0,0.9843407279221671,0.0663349686394195,0.07412393011738408,0.030229611427241496,0.015888266756071356,0.0,0.056198715383293796,0.0002524370205120822,No,0
1619296265270.2942,42.63145589176468,-71.36071733117639,1.0036408328999238,0.9800720831973987,0.07870251887425621,0.0,0.9901613465587656,0.006194086477152655,0.06323338707838372,0.027742318622380916,0.010899330081971513,0.0,0.046466410455634086,0.00011879539623576916,No,0
1619296266508.196,42.631449209999964,-71.36067864352931,1.0845382456642931,0.9366497859513296,0.4945939620316983,0.0,1.0025213912583504,0.24462318727821303,0.25267617220574307,0.08529033306315993,0.05303393308114898,0.0,0.15499229202047393,0.0028125980580557884,No,0
1619296267426.92,42.63144075000001,-71.36057176000003,1.019867776011464,0.9713177517052735,0.1691852077769854,0.0,1.0040919768840146,0.02862363453054172,0.20511561038536164,0.1871372169239346,0.007403485438328181,0.0,0.19543840355191783,5.481159663553742e-05,No,0
1619296267916.4,42.63144075000001,-71.36057175999998,0.9713177517052735,0.9624967086955246,0.04400709431530318,0.0,0.9666131954334076,0.0019366243500759898,0.23141644635314315,0.17129460364407265,0.029994044917180628,0.0,0.20335958642224355,0.0008996427304938491,Yes,1
1619296268131.8,42.63144075,-71.36057176,1.015277510464014,0.9624967086955246,0.25857206509557396,0.0,0.9941651897566184,0.06685951284778972,0.25968844724001156,0.17129460364407265,0.04330396264268657,0.0,0.224330909801636,0.0018752331805591944,No,0
1619296269345.85,42.63145251499998,-71.36052391999998,1.10199789314983,0.8680884611319568,0.7460931775443096,0.0,0.9974497416147893,0.5566550295781647,0.33776391935548217,0.19077544440767435,0.04920820070006696,0.0,0.2635378524989821,0.002421447016138071,Yes,2
1619296271480.05,42.63149282100001,-71.36044615000002,1.0081514875576136,0.963914742727974,0.12580375098368057,0.0,0.9943310662400483,0.015826583761563907,0.37403777400221294,0.1732800726797544,0.05912208461609089,0.0,0.2885453545823754,0.0034954208893522116,No,0
1619296273399.625,42.63158246875002,-71.36039460687499,1.2049483932229403,0.8656538506473026,1.0521675262186632,0.0,0.9977594725035933,1.107056503229101,0.24804879306454014,0.025119120442347972,0.05695044805981444,0.0,0.131000406668684,0.003243353534213622,Yes,1
1619296277194.3726,42.63185735019607,-71.36030735686276,1.0253092728484687,0.9102796622872097,0.28685148127046045,0.0,0.9798496118234874,0.08228377230705733,0.12937593503804554,0.00967402506219736,0.026359195927191503,0.0,0.04538104146404516,0.0006948072099280692,No,0
1619296283386.0393,42.632426199607835,-71.36013896058832,1.0761154013606773,0.9072418318271748,0.3547276110486472,0.0,0.9824264662032951,0.1258316780402803,0.16057166637724904,0.00785390184707956,0.03482854047606121,0.0,0.046089642411303144,0.0012130272316926338,No,0
1619296288638.6667,42.63292406235294,-71.35999165686275,1.0274298028920978,0.9642796260690089,0.12939320517640093,0.0,0.9882084075587005,0.016742601545822192,0.0627773730419736,0.010545963977934683,0.01678341703891812,0.0,0.04058201968431171,0.00028168308750224706,No,0
1619296290108.9607,42.63303595000001,-71.35995580999999,1.0701914695408798,0.9924978251099524,0.12055786094593561,0.0,1.0023759996679065,0.014534197835859545,0.13594825951312112,0.036161757545997764,0.036091223878714725,0.0,0.09323655288983057,0.0013025764410635077,No,0
1619296291460.9216,42.63311938705884,-71.35991622117643,1.0701914695408798,0.9358659608816268,0.34216393594384037,0.0,1.0180303445957255,0.11707615906058048,0.4707522544073021,0.1394644378354084,0.11259288935613233,0.0,0.26930122865608713,0.012677158733562257,No,0
1619296294097.157,42.63317932078428,-71.3598100501961,1.030965079358681,0.9752859495661046,0.1432896198753915,0.0,0.9973190489441904,0.020531915164034187,0.4803106063181454,0.033826959775117495,0.1505634664548119,0.0,0.2607531569514537,0.022669357430889263,No,0
1619296297485.6863,42.63315382627452,-71.35952550647062,1.018306001705175,0.9812321076013548,0.07907728527882124,0.0,0.9942590841719307,0.006253217047068078,0.04544914911574179,0.004765979038293893,0.014036505616435803,0.0,0.024293984202071347,0.00019702348992023386,No,0
1619296301330.5686,42.63306506862744,-71.35893155176477,1.001942038903842,0.9589857618276518,0.09936770970787628,0.0,0.9827271405924121,0.00987394173258877,0.043986835107015655,0.004289544073831145,0.009426069614373585,0.0,0.01495901909835715,8.885078837501698e-05,No,0
1619296305695.7256,42.63294076078434,-71.35810336999995,1.0296788709784006,0.9644746959601921,0.12714751777811492,0.0,0.9834050010372195,0.016166491277136052,0.03693290341735603,0.005243599959471712,0.00847289645893929,0.0,0.01835858691052435,7.178997440390595e-05,No,0
1619296310496.647,42.632841826666606,-71.35731770411763,1.1399890716325443,0.9644746959601921,0.29124827916026547,0.0,1.02060346310141,0.08482556011381592,0.5081096056305879,0.009160163685849244,0.1794044087115199,0.0,0.19033930334929994,0.03218594186513008,No,0
1619296315759.8628,42.63300862803922,-71.35689764843147,1.0492075802227239,0.9433532133700968,0.28893457982551707,0.0,0.9904445120756632,0.08348319141894811,0.4874594997052768,0.05625787921295721,0.13856022986597127,0.0,0.15739299722078232,0.0191989373005108,No,0
1619296319420.451,42.633299529411815,-71.3568573241176,1.0019707382994654,0.9477622370500975,0.14079331211863874,0.0,0.9829866053736861,0.019822756737336425,0.09306666714956607,0.03910913352594372,0.016845765636595653,0.0,0.06220559655430973,0.000283779819883107,No,0
1619296320673.0981,42.633367946862776,-71.35686031294114,1.00000026508096,0.9576456470955745,0.1275580583124938,0.0,0.9825311499080864,0.016271058240453568,0.03910913352594372,0.011790499261214858,0.008906166646164046,0.0,0.02653707166969129,7.931980432924494e-05,No,0
1619296322039.9412,42.63351583215683,-71.35687119725485,1.0147006012280613,0.9494327143227931,0.20846094082068323,0.0,0.9857130290730496,0.04345596384784439,0.05547665278802867,0.0203336228927218,0.010866524680897728,0.0,0.03514614376300641,0.00011808135864055945,No,0
1619296324643.6667,42.63377184254903,-71.3569317247058,1.0335994153142045,0.9425544779065642,0.23324418239084263,0.0,0.9870808524693551,0.05440284861917267,0.08167412601356254,0.01093143556027071,0.022703204544755953,0.0,0.03611286080437281,0.0005154354966010273,No,0
1619296328013.3137,42.63409152215684,-71.35697448176472,1.0519991142189977,0.8981246885164189,0.38875761336456066,0.0,0.9777556831355912,0.15113248194890921,0.12706816194696266,0.023013422615647698,0.025596626721679328,0.0,0.05940808390631144,0.0006551872995289882,No,0
1619296331842.4314,42.6344429541176,-71.35701830843144,1.0421174096301058,0.9624517572632503,0.1566968505470071,0.0,0.9904145161197804,0.024553902971351082,0.11417871529762078,0.024768518514534727,0.020684294632209495,0.0,0.07535061764739887,0.0004278400444320506,No,0
1619296336139.4314,42.6347172378431,-71.35697382137248,1.019671463626587,0.9683794019260115,0.1441716368817401,0.0,0.9934577340927915,0.02078546088116032,0.4599508017315293,0.03584338653103988,0.16872741216279918,0.0,0.19495886940740412,0.028468939615155113,No,0
1619296340922.4119,42.63478195137257,-71.35682642549017,1.0209824400652416,0.9699696119019672,0.12292299470830673,0.0,0.9921104455792167,0.015110062628058403,0.43947960551114734,0.012351733096662475,0.12041074636014573,0.0,0.11166116270231796,0.014498747839007349,No,0
1619296346184.843,42.6347657947059,-71.3562462511765,1.0184282338964044,0.9612277120203071,0.14768462664869073,0.0,0.9902508261308979,0.021810748948363167,0.07453666549872763,0.0054657178256722685,0.01614641347470605,0.0,0.02609890145835125,0.00026070666809616913,No,0
1619296349646.0195,42.634715891568646,-71.35590754921562,1.0748420515753199,0.9417521062864843,0.40018532469541823,0.0,0.9984128426641814,0.16014829410157733,0.4635965034146685,0.10942469876138135,0.10667268929074031,0.0,0.31785789602986597,0.011379062640518823,No,0
1619296350868.9412,42.63473520117651,-71.35586150843139,1.0806129244479201,0.9539239863068657,0.39117933546279277,0.0,1.0095675963627406,0.15302127249311215,0.5023339896851674,0.4091296698655815,0.02859887052747401,0.0,0.4610016167971857,0.0008178953954472216,No,0
1619296352107.1765,42.63476914000006,-71.35578703000006,1.0806129244479201,0.9932334605658932,0.200751960345876,0.0,1.0166692850145997,0.04030134958271217,0.5023339896851674,0.2915966498220704,0.05632313887087318,0.0,0.39330970437543555,0.0031722959722676656,No,0
1619296353332.843,42.63482495588232,-71.35572999823523,1.0223021583965821,0.9970558178470871,0.08852883839037802,0.0,1.0107494933954404,0.007837355226749668,0.2915966498220704,0.09787421733995168,0.05816724043330728,0.0,0.16638360780162528,0.003383427859626177,No,0
1619296354567.196,42.63486968392155,-71.35572122607837,1.0248812317347469,1.0019340257233145,0.08289412637866579,0.0,1.0142412750598484,0.0068714361880822155,0.10447061920052354,0.035299228318622186,0.01272561054712197,0.0,0.050755666379610015,0.0001619411637970219,No,0
1619296355803.353,42.635042879999965,-71.35577638999995,1.0166123775331362,0.9800512337694075,0.11242265773381589,0.0,0.9984382288900336,0.012638853971934715,0.035299228318622186,0.011001611459235975,0.006197049959229095,0.0,0.024248758951417083,3.8403428197181324e-05,No,0
1619296357051.843,42.63515875235292,-71.355804512353,0.9972093061489844,0.9572219991578464,0.12164608557153095,0.0,0.9770894618619108,0.01479777013487623,0.03183226470450427,0.009500098780935419,0.0076453641391002,0.0,0.01837941611273143,5.8451592819439344e-05,No,0
1619296358280.5098,42.63526174999998,-71.35582951000005,1.0475002595411198,0.9813827424657189,0.23863845072707426,0.0,0.9986504672615067,0.05694831016541826,0.04240909021650677,0.008203908201949214,0.010935135674896184,0.0,0.018811431633271408,0.00011957719222838722,No,0
1619296360668.2354,42.635598227451005,-71.35592318254898,1.0284685950274617,0.9095676440734936,0.22229157546394673,0.0,0.9823833597957028,0.04941354452224352,0.06194247960289793,0.004470571418710423,0.01807361077953564,0.0,0.025804406340887553,0.0003266554066101469,No,0
1619296366398.9019,42.636365491176505,-71.3561313268628,1.0125488258013196,0.9527725461349666,0.16731582997208955,0.0,0.9816995290912303,0.027994586959249182,0.059443552233699015,0.009803337425719181,0.009675660885396667,0.0,0.025891064773899363,9.3618413569195e-05,No,0
1619296370299.6155,42.63678400076924,-71.3562902153846,1.0041385549783164,0.9406455959409069,0.20152101936729594,0.0,0.9782805680496978,0.04061072124683407,0.07210213624478759,0.001432563805089355,0.0187076749499065,0.0,0.040431129129959574,0.00034997710203135923,No,0
1619296372009.0715,42.63698129,-71.35634944000002,1.0453140909673984,0.9402873460929596,0.3148036192156229,0.0,1.001430154576663,0.09910131867125489,0.09954666555795284,0.021112926885326167,0.02266984964152777,0.0,0.042929917595183206,0.0005139220827694768,Yes,1
1619296376293.392,42.637113614509815,-71.35637310666661,1.0562921287537907,0.9232735815616321,0.24729366125545313,0.0,0.9883180305346538,0.0611541548971268,0.04943831265225567,0.0013047703170508014,0.012179457967588993,0.0,0.014986413850551526,0.000148339196384267,No,0
1619296380341.7844,42.637158270000036,-71.35639838999997,0.9826935462478904,0.9800296356055697,0.009235482898421963,0.0,0.9814519409755261,8.529414436704455e-05,0.0018452238685204875,0.0005713952896511836,0.0004956465224072496,0.0,0.0011745131156342993,2.4566547517440017e-07,No,0
1619296381556.804,42.63716810313726,-71.35638490745096,0.9821832363487009,0.9803419324578732,0.005982652187299285,0.0,0.9814092650554531,3.579212719419692e-05,0.0013136767024715524,0.0005290092440744248,0.0002411901593681885,0.0,0.0008990877190058067,5.817269297605217e-08,No,0
1619296382811.804,42.63716901529413,-71.35638378196082,0.9821513905927282,0.9805286524368606,0.006205235627639338,0.0,0.9814459365941934,3.8504949194524564e-05,0.0013136767024715524,0.0006656553679149401,0.00019190237724587924,0.0,0.0009946320955174469,3.682652239261975e-08,No,0
1619296384076.745,42.63716918,-71.35638383000004,0.9827015612246648,0.9805441687988381,0.0066799434061687694,0.0,0.9815737784487434,4.462164390961762e-05,0.001601655025142778,0.0004581354442052544,0.0004033987753517032,0.0,0.0010032523489172287,1.6273057195525394e-07,No,0
1619296385333.4119,42.63717942392158,-71.35638509235291,0.9824533657116159,0.9807395836571888,0.005982698406786021,0.0,0.9814388604761184,3.5792680226559994e-05,0.0013400407358343926,0.00015271181473508477,0.0004039339615820222,0.0,0.0008055764052017948,1.6316264531934661e-07,No,0
1619296386563.804,42.637184327450996,-71.35638611019603,0.9823334447406692,0.9800318943898143,0.006842741595723864,0.0,0.9813609703862515,4.6823112545849575e-05,0.0018703301189769755,0.0003740660237953952,0.0004980212821655765,0.0,0.001203898004235624,2.4802519748984474e-07,No,0
1619296387791.196,42.63719377999998,-71.35639107999997,0.9858823948164886,0.9788563707982222,0.02353543518239716,0.0,0.9817616871927726,0.0005539167092248181,0.009411311168372127,0.002165063587791897,0.002405202366278919,0.0,0.004249859649660902,5.784998422753711e-06,No,0
1619296389034.1177,42.63719382078432,-71.35639109529413,1.0017281342334068,0.9773166930712847,0.08039449711445512,0.0,0.9845502237157678,0.0064632751662861325,0.02456050421113162,0.0034923959266919165,0.00684245807027353,0.0,0.01282051815497719,4.681923244345136e-05,No,0
1619296390254.3726,42.63719386000002,-71.35639111,1.042881191141508,0.9293117772862102,0.3614104305897567,0.0,0.984092070996294,0.13061749933907335,0.043734541628247414,0.014352473541441011,0.00880750468194893,0.0,0.026030455373547565,7.757213872255233e-05,No,0
1619296391498.5293,42.637222271764756,-71.35640350705886,0.9992396861313804,0.9718335516202226,0.08422568320009609,0.0,0.9855555701356364,0.007093965710522949,0.03209746651062223,0.00866832930765731,0.008523282030245265,0.0,0.01948657262038456,7.264633656710183e-05,No,0
1619296392732.2942,42.63724008215688,-71.35640955196072,1.004200819577196,0.9565213937659396,0.1408961037132688,0.0,0.9774838651520531,0.019851712041580195,0.01920347322432695,0.007346057313799721,0.004015193455729908,0.0,0.012120136275048906,1.612177848693628e-05,No,0
1619296393966.0981,42.63728106999998,-71.35642238999993,1.004200819577196,0.9696539337967419,0.10854091098668309,0.0,0.9832159404993245,0.01178112935781906,0.02425090604399842,0.004637010855530881,0.0038452325893244626,0.0,0.010677611908134734,1.4785813666002911e-05,No,0
1619296395210.7058,42.63731804999998,-71.35643719666669,0.9952888164067872,0.9681675673113894,0.08959189432235296,0.0,0.9828170021106155,0.00802670752826766,0.03781614458629652,0.011948662808969956,0.007941231616328464,0.0,0.02907288747166013,6.306315958417479e-05,No,0
